Date,Stock,Sector,Country,Employess,Float,Io,Short_ratio,Prev_close,premarket_high,premarket_time_high,premarket_vol_high,premarket_vol_cum_high,premarket_low,premarket_time_low,premarket_volume,Open_price,firsthour_high,firsthour_high_time,firsthour_vol_high,firsthour_vol_cum_high,firsthour_low,firsthour_low_time,firsthour_vol_low,firsthour_vol_cum_low,firsthour_volume,morning_high,morning_high_time,morning_vol_high,morning_vol_cum_high,morning_low,morning_low_time,morning_vol_low,morning_vol_cum_low,morning_volume,middle_high,middle_high_time,middle_vol_high,middle_vol_cum_high,middle_low,middle_low_time,middle_vol_low,middle_vol_cum_low,middle_volume,afternoon_high,afternoon_high_time,afternoon_vol_high,afternoon_vol_cum_high,afternoon_low,afternoon_low_time,afternoon_vol_low,afternoon_vol_cum_low,afternoon_volume,market_high,market_high_time,market_vol_high,market_vol_cum_high,market_low,market_low_time,market_vol_low,market_vol_cum_low,market_volume,close_price,afterhour_high,afterhour_high_time,afterhour_vol_high,afterhour_vol_cum_high,afterhour_low,afterhour_low_time,afterhour_vol_low,afterhour_vol_cum_low,afterhour_volume
2022-03-03,INDO,Energy,Indonesia,28,1.82,0,4.97,14.4399,23.19,04:01:00,0.05901,0.06,-34.07,04:01:00,6.12,22.25,25.0,09:51:00,0.636417,14.4,19.62,09:32:00,0.505376,7.34,14.8,25.25,11:49:00,0.505538,32.22,19.62,09:32:00,0.505376,7.34,26.95,24.39,13:48:00,0.247537,37.33,22.22,13:29:00,0.091398,36.47,5.25,24.39,14:04:00,0.17817,38.53,17.52,14:50:00,0.201258,41.61,8.2,25.25,11:49:00,0.505538,32.22,17.52,14:50:00,0.201258,41.61,40.28,19.31,21.48,19:47:00,0.001681,46.51,18.65,16:00:00,0.088426,46.34,0.3
2022-03-03,EOSE,Industrials,United States,251,44.85,58.19,30.76,2.615,3.2,08:01:00,0.005303,0.01,-8.13,08:13:00,0.12,2.97,3.53,10:30:00,0.248535,5.1,2.86,09:32:00,0.0153,0.38,4.99,3.83,11:48:00,0.230994,11.95,2.86,09:32:00,0.0153,0.38,13.27,3.53,12:00:00,0.094826,13.38,3.2,13:02:00,0.03265,16.52,5.32,3.47,14:07:00,0.091033,19.05,3.01,15:17:00,0.101536,21.95,4.67,3.83,11:48:00,0.230994,11.95,2.86,09:32:00,0.0153,0.38,23.16,3.12,3.61,18:48:00,0.010784,23.56,3.08,16:01:00,0.033718,23.3,0.54
2022-03-03,RMNI,Technology,United States,1660,49.99,76.26,5.32,4.53,5.69,09:30:00,0.001662,0.01,-4.04,09:30:00,0.01,5.68,5.92,09:53:00,0.112202,0.83,5.43,09:31:00,0.028734,0.04,1.27,6.07,11:32:00,0.035609,2.05,5.43,09:31:00,0.028734,0.04,2.39,5.98,12:03:00,0.004715,2.44,5.74,13:43:00,0.044384,3.01,0.7,5.88,14:13:00,0.003076,3.12,5.69,15:25:00,0.024958,3.43,0.57,6.07,11:32:00,0.035609,2.05,5.43,09:31:00,0.028734,0.04,3.65,5.73,5.9,19:13:00,0.0001,3.67,5.7,16:09:00,0.0004,3.66,0.04
2022-03-04,BCEL,Healthcare,United States,134,24.41,70.68,15.43,1.66,1.67,08:01:00,0.000201,0.0,0.0,08:01:00,0.0,1.68,2.16,10:30:00,0.083244,1.86,1.67,09:31:00,0.012429,0.01,1.86,2.69,11:09:00,0.733611,9.85,1.67,09:31:00,0.012429,0.01,17.12,2.58,13:53:00,0.203642,25.19,2.31,12:10:00,0.148654,18.09,8.7,5.36,16:00:00,1.465185,49.84,2.43,14:13:00,0.189253,26.91,24.2,5.36,16:00:00,1.465185,49.84,1.67,09:31:00,0.012429,0.01,49.84,5.25,7.61,16:17:00,0.486316,53.83,4.59,16:49:00,0.05218,59.14,16.97
2022-03-04,INDO,Energy,Indonesia,28,1.82,0,4.97,19.31,25.43,08:01:00,0.212746,1.06,-18.95,08:28:00,2.8,22.19,31.94,10:22:00,0.346414,22.18,22.1,09:31:00,0.249138,3.05,22.03,32.4,11:19:00,0.435334,33.86,22.1,09:31:00,0.249138,3.05,33.86,41.74,13:59:00,0.305816,49.28,28.06,12:17:00,0.087231,37.7,12.93,49.0,14:08:00,0.388142,52.23,36.51,14:58:00,0.208927,59.61,16.53,49.0,14:08:00,0.388142,52.23,22.1,09:31:00,0.249138,3.05,63.02,40.49,42.23,16:06:00,0.02415,65.88,36.5,18:20:00,0.002919,66.27,0.64
2022-03-04,IMPP,Energy,Greece,74,26.09,4.96,2.77,2.1999,2.4,04:01:00,0.085055,0.09,-15.83,05:04:00,4.71,2.2,2.53,10:30:00,0.774771,34.12,2.14,09:31:00,0.582515,5.29,29.43,2.55,10:35:00,0.958662,36.21,2.14,09:31:00,0.582515,5.29,52.13,2.5,13:53:00,0.460556,76.07,2.27,12:11:00,0.59144,58.88,21.8,3.44,15:55:00,0.605359,132.11,2.38,14:01:00,0.383314,78.81,56.05,3.44,15:55:00,0.605359,132.11,2.14,09:31:00,0.582515,5.29,129.6,3.38,4.3,17:01:00,0.288325,140.74,3.18,16:26:00,0.067591,135.25,14.44
2022-03-07,IMPP,Energy,Greece,74,26.09,4.96,2.77,3.38,5.88,04:48:00,0.132449,3.26,-27.21,07:33:00,16.72,4.68,8.01,10:16:00,2.637523,53.57,4.35,09:32:00,0.940259,20.51,52.9,8.01,10:16:00,2.637523,53.57,4.35,09:32:00,0.940259,20.51,111.61,8.4,13:04:00,2.53055,156.78,6.0,12:26:00,0.756251,136.14,53.68,8.24,14:07:00,1.538339,185.26,6.71,15:51:00,0.586151,216.46,37.56,8.4,13:04:00,2.53055,156.78,4.35,09:32:00,0.940259,20.51,202.37,7.49,7.99,16:29:00,0.090618,220.19,7.0,17:20:00,0.035256,221.25,4.06
2022-03-07,USEG,Energy,United States,23,3.84,28.89,0.47,4.54582010582,7.13,04:26:00,0.020357,0.15,-30.29,09:28:00,1.24,4.97,5.57,10:16:00,0.198047,3.54,4.92,09:31:00,0.125885,1.37,2.68,5.57,10:16:00,0.198047,3.54,4.83,11:04:00,0.110169,4.38,3.75,6.15,13:35:00,0.157156,6.67,4.79,12:35:00,0.011861,5.22,2.57,7.14,15:38:00,0.187158,10.87,5.26,14:00:00,0.029541,7.55,4.89,7.14,15:38:00,0.187158,10.87,4.79,12:35:00,0.011861,5.22,11.18,6.28,6.96,18:08:00,0.007591,12.84,6.02,16:09:00,0.00515,12.44,0.69
2022-03-07,INDO,Energy,Indonesia,28,1.82,0,4.97,40.49,57.99,04:08:00,0.013781,0.1,-29.28,08:50:00,1.0,46.7,62.0,10:23:00,0.2266,7.38,42.0,09:49:00,0.11325,2.94,6.96,82.0,11:31:00,0.149653,13.48,42.0,09:49:00,0.11325,2.94,14.31,86.99,13:30:00,0.108925,19.39,63.0,12:26:00,0.091946,16.34,4.76,84.7,14:08:00,0.050962,20.32,55.1,15:55:00,0.024747,22.98,3.2,86.99,13:30:00,0.108925,19.39,42.0,09:49:00,0.11325,2.94,22.21,62.49,66.0,19:37:00,0.000518,23.32,57.5,16:16:00,0.004269,23.23,0.18
2022-03-07,HUSA,Energy,United States,2,8.83,5.46,8.02,1.9101,5.79,04:39:00,0.067809,2.88,-46.46,07:06:00,10.84,3.28,5.58,10:15:00,1.478088,45.43,2.96,09:32:00,0.853802,12.59,44.54,5.58,10:15:00,1.478088,45.43,2.96,09:32:00,0.853802,12.59,79.65,9.78,13:30:00,1.124317,130.18,4.58,12:00:00,0.171909,90.43,50.35,13.94,15:21:00,1.353571,178.89,7.82,14:00:00,0.133489,140.61,55.7,13.94,15:21:00,1.353571,178.89,2.96,09:32:00,0.853802,12.59,185.39,10.98,12.14,16:28:00,0.094164,197.5,9.78,16:11:00,0.069903,196.68,3.98
2022-03-07,NINE,Energy,United States,944,14.18,55.72,15.43,1.8,5.0,04:01:00,0.012191,0.01,-61.2,04:01:00,5.77,2.52,2.94,10:14:00,0.544602,14.07,2.16,09:46:00,0.371482,9.51,11.97,2.94,10:14:00,0.544602,14.07,2.16,09:46:00,0.371482,9.51,19.17,4.2,13:24:00,1.170407,36.36,2.45,12:07:00,0.081976,25.23,19.81,3.95,14:35:00,0.183058,50.77,2.95,14:00:00,0.166819,44.7,15.26,4.2,13:24:00,1.170407,36.36,2.16,09:46:00,0.371482,9.51,54.04,3.59,7.4,17:50:00,0.147501,65.12,3.31,16:11:00,0.009329,59.88,8.66
2022-03-07,ENSV,Energy,United States,88,9.25,20.92,8.55,1.3352,2.23,04:49:00,0.038339,0.46,-38.12,07:14:00,1.62,1.64,1.84,10:12:00,0.191252,4.26,1.54,09:47:00,0.10262,2.78,3.99,1.93,11:37:00,0.060613,7.16,1.54,09:47:00,0.10262,2.78,6.11,2.77,13:33:00,0.423922,11.67,1.68,12:14:00,0.040359,7.89,8.33,2.48,15:41:00,0.129729,20.71,2.0,15:14:00,0.200318,19.51,6.01,2.77,13:33:00,0.423922,11.67,1.54,09:47:00,0.10262,2.78,20.33,2.27,4.1,17:37:00,0.23966,23.33,2.17,16:08:00,0.004997,21.99,3.89
2022-03-08,HUSA,Energy,United States,2,8.83,5.46,8.02,10.9794,17.3,09:18:00,0.217438,9.42,-12.54,09:24:00,10.64,15.91,16.61,09:31:00,1.09796,11.74,8.0,10:16:00,0.752929,22.87,16.62,16.61,09:31:00,1.09796,11.74,8.0,10:16:00,0.752929,22.87,31.5,10.0,12:00:00,0.067526,42.06,5.91,12:32:00,0.496248,45.96,12.48,7.99,14:03:00,0.07286,54.66,6.66,14:41:00,0.078272,57.12,5.87,16.61,09:31:00,1.09796,11.74,5.91,12:32:00,0.496248,45.96,49.74,6.99,13.89,16:23:00,0.004502,60.44,6.75,16:05:00,0.009061,60.33,2.51
2022-03-08,NINE,Energy,United States,944,14.18,55.72,15.43,3.59,8.17,08:57:00,0.398941,14.32,-15.91,09:29:00,17.75,7.07,8.1,09:44:00,0.955501,25.06,5.63,10:26:00,0.666393,37.25,19.64,8.1,09:44:00,0.955501,25.06,5.12,10:32:00,0.578822,37.86,38.44,6.75,12:00:00,0.182688,56.08,4.75,12:52:00,0.2233,64.76,17.26,6.04,14:50:00,0.288828,76.27,5.22,14:26:00,0.078786,75.1,7.57,8.1,09:44:00,0.955501,25.06,4.75,12:52:00,0.2233,64.76,63.0,5.66,6.8,19:46:00,0.037106,81.77,5.46,16:45:00,0.009302,81.0,1.62
2022-03-08,PLM,Basic Materials,United States,nan,28.23,3.95,1.05,2.87,5.8,04:49:00,0.076347,1.39,-36.21,08:43:00,4.51,4.0,4.38,09:33:00,0.392925,5.28,3.33,09:54:00,0.115204,7.29,4.18,4.69,11:58:00,0.339231,11.44,3.33,09:54:00,0.115204,7.29,7.39,4.79,12:05:00,0.327954,12.77,3.5,12:41:00,0.017781,14.97,4.3,4.2,15:10:00,0.037128,16.98,3.5,14:02:00,0.052783,15.99,2.01,4.79,12:05:00,0.327954,12.77,3.33,09:54:00,0.115204,7.29,13.45,3.98,4.18,17:14:00,0.0001,18.0,3.89,16:38:00,0.0017,17.98,0.15
2022-03-08,MARPS,Energy,United States,nan,1.61,2.89,1.3,12.11,28.0,09:27:00,0.030207,2.42,-10.18,09:28:00,2.48,26.42,32.0,09:44:00,0.120466,3.18,18.1,10:25:00,0.028229,4.29,1.83,32.0,09:44:00,0.120466,3.18,16.55,10:33:00,0.063433,4.44,3.25,18.92,13:55:00,0.024545,7.46,11.06,12:24:00,0.037251,6.31,1.82,18.85,14:07:00,0.021667,7.61,14.36,15:18:00,0.006825,7.95,0.65,32.0,09:44:00,0.120466,3.18,11.06,12:24:00,0.037251,6.31,5.71,15.44,17.0,18:05:00,0.001248,8.25,13.02,16:45:00,0.00436,8.2,0.13
2022-03-08,USWS,Energy,United States,638,36.04,51.4,7.25,1.7499,3.93,09:13:00,0.182825,10.3,-20.36,09:30:00,12.03,3.2,3.33,09:31:00,1.276706,13.3,2.34,10:16:00,0.434359,31.42,21.66,3.33,09:31:00,1.276706,13.3,2.1,12:00:00,0.708443,45.04,33.12,2.3,12:04:00,0.107402,45.77,1.44,12:23:00,0.481838,49.86,13.93,2.15,14:56:00,0.193003,60.83,1.75,14:24:00,0.041019,58.94,6.41,3.33,09:31:00,1.276706,13.3,1.44,12:23:00,0.481838,49.86,52.74,1.77,2.46,17:10:00,0.279975,66.4,1.75,16:00:00,0.152439,64.66,4.16
2022-03-08,USEG,Energy,United States,23,3.84,28.89,0.47,6.27661375661,10.68,09:15:00,0.097562,4.3,-10.96,09:21:00,4.79,9.98,13.85,09:54:00,0.947452,14.71,8.95,09:34:00,0.237518,6.15,18.49,13.85,09:54:00,0.947452,14.71,8.95,09:34:00,0.237518,6.15,28.68,10.78,12:00:00,0.028564,33.43,6.3,12:40:00,0.056266,37.03,7.6,7.84,14:00:00,0.01186,41.0,6.58,15:18:00,0.059399,42.38,2.09,13.85,09:54:00,0.947452,14.71,6.3,12:40:00,0.056266,37.03,38.33,7.3,11.34,16:35:00,0.001818,43.14,6.68,16:16:00,0.00236,43.11,0.46
2022-03-08,ENSV,Energy,United States,88,9.25,20.92,8.55,2.2702,4.5,09:12:00,0.09045,3.6,-11.56,09:20:00,4.33,4.45,7.47,09:45:00,1.244546,14.94,4.03,09:33:00,0.230715,5.66,27.76,8.76,11:09:00,0.916748,50.34,4.03,09:33:00,0.230715,5.66,64.69,7.32,12:00:00,0.111941,68.99,3.71,12:24:00,0.715668,74.7,31.47,6.4,14:04:00,0.301686,101.35,4.1,15:44:00,0.21344,113.02,14.04,8.76,11:09:00,0.916748,50.34,3.71,12:24:00,0.715668,74.7,109.81,4.22,5.2,19:46:00,0.005971,115.16,4.15,16:05:00,0.011796,114.15,1.31
2022-03-09,SBFM,Healthcare,Canada,3,6.57,0.02,2.25,1.55,9.32,05:31:00,0.062942,1.63,-58.69,09:26:00,10.4,4.08,4.66,09:34:00,0.744053,12.67,3.15,10:05:00,0.499211,21.23,13.45,5.0,11:09:00,0.834913,34.6,3.15,10:05:00,0.499211,21.23,34.26,4.62,12:12:00,0.459834,47.37,3.54,13:21:00,0.381203,53.44,12.29,4.43,14:28:00,0.448683,58.99,3.41,15:42:00,0.144159,63.75,8.27,5.0,11:09:00,0.834913,34.6,3.15,10:05:00,0.499211,21.23,54.52,3.86,4.44,16:03:00,0.16166,65.11,3.41,17:11:00,0.013945,65.69,1.1
2022-03-09,DRCT,Communication Services,United States,nan,0.03,9.64,7.31,1.19,3.28,04:29:00,0.193335,1.43,-40.85,05:33:00,13.4,2.35,2.37,09:30:00,0.078527,13.4,1.86,09:40:00,0.438466,17.16,15.98,2.5,11:57:00,0.493406,39.07,1.86,09:40:00,0.438466,17.16,26.82,3.65,12:57:00,1.552868,56.33,2.16,12:20:00,0.096797,43.05,39.0,3.55,15:01:00,0.758982,94.27,2.44,15:54:00,0.276583,104.07,26.06,3.65,12:57:00,1.552868,56.33,1.86,09:40:00,0.438466,17.16,91.41,2.46,2.59,16:00:00,0.185731,104.72,2.22,16:11:00,0.027897,104.91,1.23
2022-03-09,TCBP,Healthcare,United Kingdom,74,5.03,15.8,nan,0.9651,2.6,05:38:00,0.113792,1.0,-55.0,09:29:00,4.92,1.16,1.42,09:40:00,0.345454,7.38,1.06,10:14:00,0.294387,10.7,6.53,1.42,09:40:00,0.345454,7.38,1.06,10:14:00,0.294387,10.7,7.38,1.22,13:35:00,0.053874,13.0,1.07,12:31:00,0.024673,12.48,0.96,1.43,14:35:00,0.175706,14.23,1.11,14:00:00,0.017338,13.24,2.83,1.43,14:35:00,0.175706,14.23,1.06,10:14:00,0.294387,10.7,11.14,1.36,1.38,16:00:00,0.028861,16.05,1.19,17:23:00,0.004027,16.11,0.13
2022-03-09,AREB,Consumer Cyclical,United States,nan,0.82,0,3.26,1.15,1.99,05:14:00,0.121528,0.21,-35.68,05:20:00,2.37,1.42,1.68,09:34:00,0.254537,3.08,1.28,10:02:00,0.09169,4.66,2.9,1.68,09:34:00,0.254537,3.08,1.28,10:02:00,0.09169,4.66,3.39,1.42,12:04:00,0.0102,5.8,1.38,12:11:00,0.038348,5.87,0.37,1.64,15:44:00,0.025879,7.46,1.38,14:04:00,0.001066,6.12,1.58,1.68,09:34:00,0.254537,3.08,1.28,10:02:00,0.09169,4.66,5.34,1.64,1.84,17:13:00,0.01371,7.83,1.52,16:29:00,0.0047,7.74,0.41
2022-03-09,ZEST,Energy,United States,45,23.84,22.8,3.54,3.03,5.39,04:16:00,0.152994,1.37,-39.15,09:29:00,4.51,3.36,3.68,09:38:00,0.129699,5.11,2.7,09:52:00,0.101388,5.9,2.11,3.68,09:38:00,0.129699,5.11,2.7,09:52:00,0.101388,5.9,3.36,2.85,12:03:00,0.010595,7.89,2.25,12:38:00,0.030451,8.5,1.1,2.56,15:40:00,0.024702,9.39,2.25,14:09:00,0.012161,9.04,0.83,3.68,09:38:00,0.129699,5.11,2.25,12:38:00,0.030451,8.5,5.28,2.45,2.46,17:16:00,0.009585,9.86,2.27,16:46:00,0.002294,9.8,0.12
2022-03-10,LGVN,Healthcare,United States,18,4.56,8.62,5.59,7.1199,12.0,04:04:00,0.048077,0.06,-34.92,07:59:00,1.53,8.16,8.8,09:32:00,0.31529,1.99,7.5,10:04:00,0.032358,3.62,2.75,8.8,09:32:00,0.31529,1.99,7.5,10:04:00,0.032358,3.62,3.58,7.56,12:02:00,0.001975,5.11,6.43,13:52:00,0.002213,5.89,0.81,7.0,14:30:00,0.009898,6.05,6.53,14:02:00,0.006871,5.93,0.43,8.8,09:32:00,0.31529,1.99,6.43,13:52:00,0.002213,5.89,4.82,6.9,7.25,16:21:00,0.005183,6.36,6.8,18:27:00,0.000441,6.39,0.07
2022-03-10,HTCR,Technology,Japan,nan,4.52,0,0.8,2.46,3.75,04:49:00,0.046081,0.21,-31.73,09:28:00,1.13,2.53,2.68,09:52:00,0.010404,1.26,2.51,09:40:00,0.014369,1.18,0.27,2.68,09:52:00,0.010404,1.26,2.41,10:44:00,0.032496,1.47,0.43,2.49,12:02:00,0.0001,1.56,2.3,12:18:00,0.004768,1.65,0.14,2.52,15:42:00,0.010074,1.76,2.34,14:05:00,0.000848,1.7,0.08,2.68,09:52:00,0.010404,1.26,2.3,12:18:00,0.004768,1.65,0.66,2.49,2.59,17:40:00,0.00069,1.79,2.44,16:42:00,0.00075,1.78,0.02
2022-03-10,ENSV,Energy,United States,88,9.25,20.92,8.55,3.025,4.37,07:54:00,0.158525,1.93,-29.98,08:19:00,6.62,4.0,4.86,09:47:00,1.200448,16.99,3.83,09:32:00,0.706514,7.8,24.5,4.86,09:47:00,1.200448,16.99,3.59,11:58:00,0.470068,40.44,34.29,4.19,13:58:00,0.11932,44.3,3.68,12:47:00,0.0319,42.4,3.72,4.36,15:40:00,0.079271,47.89,3.85,14:29:00,0.079036,45.36,4.63,4.86,09:47:00,1.200448,16.99,3.59,11:58:00,0.470068,40.44,42.45,4.27,4.5,18:36:00,0.015478,49.19,4.19,18:12:00,0.0017,49.15,0.43
2022-03-10,AGRI,Consumer Defensive,Canada,nan,11.25,4.73,2.08,1.605,2.35,09:20:00,0.363848,2.56,-12.34,09:29:00,3.46,2.13,3.45,10:11:00,2.541558,30.53,2.02,09:31:00,0.679564,4.14,42.38,5.04,11:56:00,2.181644,129.36,2.02,09:31:00,0.679564,4.14,130.44,5.14,12:07:00,2.649642,140.95,3.94,12:57:00,0.693085,172.09,69.95,4.8,14:03:00,0.579856,204.33,3.28,15:26:00,0.452964,239.51,47.43,5.14,12:07:00,2.649642,140.95,2.02,09:31:00,0.679564,4.14,246.17,3.39,3.45,16:01:00,0.018864,249.61,2.9,17:10:00,0.040001,251.22,3.16
2022-03-11,MGLD,Financial Services,United States,114,7.34,0,1.05,2.17,8.89,04:08:00,0.010282,0.03,-61.08,08:34:00,4.77,3.9,7.11,09:53:00,1.271041,24.11,3.75,09:31:00,0.409015,5.18,41.49,7.11,09:53:00,1.271041,24.11,3.75,09:31:00,0.409015,5.18,67.85,6.2,12:06:00,0.312272,73.58,4.2,13:54:00,0.075893,84.4,12.18,5.92,15:07:00,0.008893,87.83,4.08,14:05:00,0.143683,84.98,4.9,7.11,09:53:00,1.271041,24.11,3.75,09:31:00,0.409015,5.18,84.79,4.11,4.15,16:00:00,0.095969,89.54,3.52,16:47:00,0.010321,89.74,0.46
2022-03-11,EXN,Basic Materials,Canada,nan,21.23,4.32,nan,0.9421,3.66,04:05:00,0.136258,0.53,-57.92,09:30:00,6.51,1.6,1.75,09:43:00,0.505567,10.69,1.29,09:54:00,0.573624,14.08,12.76,1.75,09:43:00,0.505567,10.69,1.29,09:54:00,0.573624,14.08,20.67,1.36,12:00:00,0.027967,27.11,1.21,12:05:00,0.44921,27.66,5.1,1.39,16:00:00,0.238571,36.43,1.15,14:12:00,0.050822,32.63,4.26,1.75,09:43:00,0.505567,10.69,1.15,14:12:00,0.050822,32.63,29.99,1.35,1.39,16:00:00,0.238571,36.43,1.14,16:59:00,0.025081,36.69,0.76
2022-03-11,GFAI,Industrials,Thailand,1786,9.43,1.53,22.28,0.53,0.96,09:24:00,0.643108,15.97,-5.21,09:29:00,17.45,0.95,1.35,10:14:00,2.742287,90.47,0.89,09:31:00,2.176304,19.63,85.95,1.35,10:14:00,2.742287,90.47,0.89,09:31:00,2.176304,19.63,133.76,1.1,12:02:00,0.431264,151.77,0.88,13:19:00,0.519408,162.5,16.29,1.01,14:25:00,0.42386,169.74,0.75,15:54:00,0.146718,179.95,14.23,1.35,10:14:00,2.742287,90.47,0.75,15:54:00,0.146718,179.95,163.55,0.77,0.85,17:25:00,0.032379,181.6,0.75,16:00:00,0.222572,180.86,1.38
2022-03-11,GROM,Communication Services,United States,89,8.75,7.07,3.48,1.0404,1.1,08:01:00,0.00126,0.0,-9.09,08:12:00,0.03,1.05,1.39,10:03:00,0.21742,1.59,1.0,09:46:00,0.001877,0.1,3.16,1.39,10:03:00,0.21742,1.59,1.0,09:46:00,0.001877,0.1,3.81,1.1,12:00:00,0.0006,3.84,1.06,12:14:00,0.011481,3.87,0.18,1.2,14:37:00,0.047208,4.21,1.06,14:00:00,0.0003,4.03,0.39,1.39,10:03:00,0.21742,1.59,1.0,09:46:00,0.001877,0.1,4.38,1.12,1.15,16:28:00,0.0025,4.43,1.1,16:01:00,0.00538,4.42,0.04
2022-03-11,CYTO,Healthcare,Bermuda,8,12.98,3.74,3.01,0.6912,0.98,05:23:00,0.018659,0.03,-24.49,08:05:00,0.45,0.8,1.3,10:06:00,0.958906,4.97,0.8,09:30:00,0.004462,0.45,9.41,1.3,10:06:00,0.958906,4.97,0.8,09:30:00,0.004462,0.45,13.9,0.98,12:00:00,0.044992,14.35,0.84,13:51:00,0.088567,15.32,1.08,1.0,15:40:00,0.051964,16.24,0.85,14:41:00,0.045326,15.63,1.39,1.3,10:06:00,0.958906,4.97,0.8,09:30:00,0.004462,0.45,16.32,0.94,0.96,16:00:00,0.01699,16.77,0.88,18:31:00,0.0011,16.79,0.04
2022-03-14,MULN,Consumer Cyclical,United States,44,26.66,0.57,12.56,1.345,1.87,07:22:00,0.382523,16.38,-14.44,08:01:00,50.86,1.81,2.09,09:37:00,7.586836,92.31,1.68,10:30:00,3.503582,225.82,175.24,2.09,09:37:00,7.586836,92.31,1.54,11:47:00,1.409137,313.56,273.54,1.81,12:45:00,1.815835,360.85,1.61,12:00:00,0.58665,324.11,73.83,1.95,15:26:00,2.709515,482.95,1.68,14:00:00,0.153774,397.35,120.13,2.09,09:37:00,7.586836,92.31,1.54,11:47:00,1.409137,313.56,466.76,1.76,1.85,16:47:00,0.235584,522.96,1.69,16:14:00,0.273721,519.53,17.3
2022-03-14,ZCMD,Healthcare,China,88,12.2,0.2,0.97,1.05,2.04,05:19:00,0.115407,0.37,-29.9,08:02:00,1.34,1.49,1.49,09:30:00,0.008167,1.34,1.33,09:46:00,0.082831,1.64,0.65,1.49,09:30:00,0.008167,1.34,1.33,09:46:00,0.082831,1.64,0.99,1.36,12:05:00,0.000918,2.33,1.1,12:56:00,0.032599,2.5,0.28,1.44,15:52:00,0.04626,2.89,1.08,14:53:00,0.018632,2.71,0.32,1.49,09:30:00,0.008167,1.34,1.08,14:53:00,0.018632,2.71,1.6,1.4,1.45,16:03:00,0.000284,2.93,1.17,17:09:00,0.0006,2.94,0.04
2022-03-14,AGRI,Consumer Defensive,Canada,5,11.25,4.73,2.08,3.15,4.19,08:29:00,0.152837,4.55,-11.46,09:11:00,7.41,3.84,4.44,10:06:00,2.397969,25.87,3.64,09:51:00,0.46736,19.39,33.76,4.88,10:42:00,1.552079,55.85,3.64,09:51:00,0.46736,19.39,72.55,4.43,12:19:00,0.305109,84.2,3.53,13:54:00,0.107725,97.5,18.28,4.12,15:30:00,0.288167,107.38,3.57,14:07:00,0.031004,98.76,12.68,4.88,10:42:00,1.552079,55.85,3.53,13:54:00,0.107725,97.5,103.32,3.96,4.5,18:20:00,0.024155,113.14,3.9,16:15:00,0.020148,111.12,3.13
2022-03-14,DRCT,Communication Services,United States,nan,0.03,9.64,7.31,2.72,2.91,06:19:00,0.000554,0.02,-10.65,08:17:00,0.09,2.72,3.35,09:55:00,0.31712,1.46,2.69,09:31:00,0.026946,0.12,3.07,3.35,09:55:00,0.31712,1.46,2.69,09:31:00,0.026946,0.12,6.16,2.9,12:02:00,0.022188,6.29,2.51,13:34:00,0.008863,7.07,0.96,2.92,14:35:00,0.003542,7.62,2.7,14:01:00,0.038068,7.24,0.7,3.35,09:55:00,0.31712,1.46,2.51,13:34:00,0.008863,7.07,7.81,2.81,2.85,16:00:00,0.009445,7.9,2.77,18:34:00,0.0008,7.91,0.02
2022-03-14,RCAT,Technology,United States,14,30.45,10.94,3.64,1.835,2.04,08:01:00,0.076339,0.08,-9.31,08:06:00,0.19,1.87,2.2,10:16:00,0.069618,1.12,1.85,09:34:00,0.006061,0.23,1.49,2.75,11:59:00,0.691996,14.22,1.85,09:34:00,0.006061,0.23,14.36,2.88,12:13:00,0.62795,19.11,2.41,13:27:00,0.24889,33.95,22.71,2.92,14:47:00,0.718048,44.21,2.54,14:01:00,0.091432,37.03,17.45,2.92,14:47:00,0.718048,44.21,1.85,09:34:00,0.006061,0.23,54.0,2.74,3.19,18:00:00,0.028845,57.15,2.68,16:06:00,0.05242,54.63,3.91
2022-03-14,TMC,Basic Materials,Canada,31,122.08,4.17,2.11,2.58,3.29,04:47:00,0.045556,0.19,-23.71,09:01:00,1.97,2.7,2.78,09:31:00,0.322593,2.29,2.48,09:35:00,0.224935,3.02,3.72,2.84,10:39:00,0.131194,6.21,2.48,09:35:00,0.224935,3.02,6.4,2.97,14:00:00,0.14829,12.05,2.58,12:00:00,0.059588,8.36,3.75,3.34,15:34:00,0.171964,23.03,2.91,14:51:00,0.055867,18.49,13.66,3.34,15:34:00,0.171964,23.03,2.48,09:35:00,0.224935,3.02,23.6,3.19,3.22,16:01:00,0.0136,25.57,3.05,16:05:00,0.014493,25.6,0.7
2022-03-15,REVB,Healthcare,United States,nan,0.73,38.71,nan,1.05,1.16,09:20:00,0.004452,0.02,-4.31,09:20:00,0.05,1.12,1.3,09:54:00,0.085783,0.39,1.1,09:31:00,0.015859,0.06,0.93,1.3,09:54:00,0.085783,0.39,1.1,09:31:00,0.015859,0.06,1.14,1.83,13:44:00,0.571479,11.38,1.15,12:01:00,0.005,1.19,13.08,1.54,14:00:00,0.149629,14.27,1.22,15:42:00,0.089949,20.59,6.95,1.83,13:44:00,0.571479,11.38,1.1,09:31:00,0.015859,0.06,21.02,1.25,1.29,16:02:00,0.005697,21.07,1.12,16:17:00,0.063464,21.24,0.43
